Step	Loss	Loss per Cell	 Change 
116	1406370432.0	184611.50328170124	1119.7731688107015
125	1229381120.0	168131.99124726478	947.8161925601598
135	1238945408.0	163406.14719071484	994.7264573991124
117	1397915392.0	183501.62667366763	1109.8766080336063
126	1222506112.0	167191.75492341357	940.2363238512189
48	2420372224.0	129231.25762186982	896.2118639543041
136	1231469056.0	162420.08124505408	986.0659456607536
118	1389535360.0	182401.59621948018	1100.0304541874502
127	1215687040.0	166259.16849015318	932.5864332603815
137	1224060672.0	161442.9796887365	977.1015563175897
119	1381232256.0	181311.66395379364	1089.9322656865406
128	1208922752.0	165334.07439824945	925.0940919037384
138	1216717952.0	160474.5386441572	968.4410445792892
49	2403705344.0	128341.36067061775	889.8969512520707
120	1373007360.0	180231.99789971122	1079.6660540824232
129	1202215296.0	164416.75273522976	917.3216630196839
139	1209434880.0	159513.96465312582	960.573991031386
121	1364857088.0	179162.12759254398	1069.8703071672353
130	1195568384.0	163507.71115973743	909.0415754923306
140	1202212608.0	158561.40965444472	952.5549986810947
131	1188982784.0	162607.05470459518	900.6564551422489
122	1356779520.0	178101.80099763718	1060.326594906801
50	2387164160.0	127458.17502269208	883.1856479256676
141	1195050624.0	157616.80611975733	944.6035346873978
123	1348773888.0	177050.9173011289	1050.8836965082737
132	1182457984.0	161714.71334792124	892.3413566739473
142	1187948288.0	156680.06963861777	936.7364811395528
124	1340835328.0	176008.83801522708	1042.0792859018256
133	1175992704.0	160830.51203501094	884.2013129102997
143	1180907904.0	155751.50408863096	928.5655499868153
51	2370748416.0	126581.68700945059	876.4880132414983
134	1169581440.0	159953.69803063458	876.814004376356
125	1332963328.0	174975.49593069046	1033.34208453662
144	1173930624.0	154831.26140859933	920.2426800316316
135	1163228288.0	159084.83150984682	868.8665207877639
126	1325156480.0	173950.70622210554	1024.7897085849254
145	1167016320.0	153919.32471643365	911.9366921656765
136	1156929920.0	158223.45733041575	861.3741794310627
52	2354457600.0	125711.86929360885	869.8177158417384
146	1160164992.0	153015.69401213402	903.6307042996341
127	1317419136.0	172935.04016802312	1015.6660540824232
137	1150687232.0	157369.69803063458	853.7592997811735
147	1153373184.0	152119.91347929306	895.7805328409595
128	1309755904.0	171929.1026516146	1005.9375164085068
138	1144497920.0	156523.23851203502	846.4595185995568
148	1146640128.0	151231.8818253759	888.0316539171617
129	1302163328.0	170932.44001050145	996.6626411131583
53	2338286592.0	124848.4485023226	863.4207912862475
139	1138360192.0	155683.83369803065	839.4048140043742
149	1139966080.0	150351.6328145608	880.2490108150814
130	1294642816.0	169945.23707009715	987.2029404042987
140	1132274432.0	154851.53610503284	832.2975929978129
150	1133349120.0	149478.91321551043	872.7195990503824
131	1287186816.0	168966.50249409294	978.7345760042081
151	1126788864.0	148613.67238195727	865.2408335531654
141	1126241408.0	154026.45076586434	825.0853391684941
54	2322233856.0	123991.34262373859	857.1058785840141
132	1279795840.0	167996.30349173013	970.1990023628168
152	1120281728.0	147755.4376154049	858.2347665523703
142	1120257920.0	153208.14004376368	818.3107221006649
133	1272466816.0	167034.23680756104	962.0666841690836
153	1113826432.0	146904.04009496176	851.3975204431335
143	1114321920.0	152396.3238512035	811.8161925601889
55	2306300928.0	123140.63366971008	850.7089540285087
134	1265198208.0	166080.1008138619	954.1359936991357
154	1107419776.0	146059.05776839884	844.9823265629238
144	1108435328.0	151591.2647702407	805.0590809627902
135	1257990144.0	165133.91231294302	946.1885009188845
155	1101065088.0	145220.9295700343	838.1281983645458
145	1102599296.0	150793.1203501094	798.1444201312843
156	1094760960.0	144389.46979688737	831.4597731469257
136	1250843776.0	164195.82252559726	938.0897873457579
56	2290486016.0	122296.22595974158	844.4077099684946
146	1096815872.0	150002.170678337	790.9496717724251
157	1088509952.0	143565.01609074124	824.4537061461306
137	1243760768.0	163266.04988185875	929.7726437385136
147	1091081600.0	149217.943107221	784.2275711159746
158	1082310528.0	142747.36586652597	817.6502242152637
138	1236743168.0	162344.86321869257	921.1866631661833
148	1085393664.0	148440.05251641138	777.8905908096349
57	2274786816.0	121457.99647605317	838.2294836884103
159	1076161152.0	141936.31653917173	811.0493273542379
149	1079752192.0	147668.51641137854	771.5361050328356
139	1229793920.0	161432.648989236	912.2142294565565
160	1070061760.0	141131.85966763386	804.45687153787
150	1074158080.0	146903.45733041575	765.0590809627902
140	1222909056.0	160528.88632186927	903.7626673667401
161	1064012288.0	140333.98681086785	797.8728567660146
58	2259215360.0	120626.58764482888	831.4088312242966
151	1068612736.0	146145.06783369803	758.3894967177184
141	1216088832.0	159633.60882121293	895.2775006563461
162	1058017024.0	139543.26351886045	790.723292007402
152	1063117504.0	145393.5317286652	751.5361050328356
142	1209332352.0	158746.69887109476	886.9099501181627
163	1052076608.0	138759.7742020575	783.4893168029375
153	1057670464.0	144648.58643326038	744.9452954048174
59	2243768064.0	119801.80810507768	824.7795397511945
164	1046193088.0	137983.78897388553	775.9852281719795
143	1202637696.0	157867.90443686006	878.7944342347037
154	1052269056.0	143909.8818380744	738.7045951859909
165	1040361344.0	137214.63255077816	769.1564231073717
144	1196004096.0	156997.12470464688	870.779732213181
155	1046913280.0	143177.41794310723	732.4638949671644
166	1034580032.0	136452.12767079927	762.5048799788929
145	1189433472.0	156134.61170911	862.5129955368757
60	2228449280.0	118983.89022371723	817.9178813604522
156	1041600128.0	142450.78336980307	726.6345733041526
167	1028851584.0	135696.59509364283	755.5325771564385
146	1182929792.0	155280.88632186927	853.7253872407309
157	1036329280.0	141729.93435448577	720.8490153173043
168	1023179520.0	134948.49907676075	748.0960168820748
147	1176492416.0	154435.86453137305	845.0217904962192
158	1031099264.0	141014.66958424507	715.2647702406975
61	2213253632.0	118172.54695926105	811.3432644561835
169	1017563008.0	134207.72988657348	740.769190187275
148	1170116736.0	153598.94145445	836.9230769230635
159	1025911040.0	140305.1203501094	709.5492341356585
170	1012003200.0	133474.43946188342	733.290424690058
160	1020765824.0	139601.45295404815	703.6673960612679
149	1163800192.0	152769.78104489367	829.1604095563234
171	1006495680.0	132748.04537061462	726.3940912687976
62	2198184448.0	117367.95600405788	804.5909552031662
161	1015664256.0	138903.75492341357	697.6980306345795
150	1157542144.0	151948.29929115254	821.4817537411291
172	1001038656.0	132028.31126351887	719.7341070957482
162	1010605952.0	138211.97374179433	691.7811816192407
151	1151338752.0	151133.99212391704	814.3071672355
